ID,SCORE,RANK
301743573.0,0.714719,448.0
301755690.0,0.2705941,9332.0
301764550.0,0.22852047,10532.0
301864835.0,0.75940806,204.0
301870958.0,0.62078977,1452.0
301876814.0,0.41319937,5620.0
301904507.0,0.48682398,3834.0
302020243.0,0.23595075,10304.0
302116738.0,0.19001746,11466.0
302169946.0,0.5254454,3107.0
302175122.0,0.2089701,11030.0
302188866.0,0.29541266,8583.0
302191926.0,0.6321336,1274.0
302300107.0,0.3166238,8035.0
302578186.0,0.22918917,10511.0
302614660.0,0.4669873,4277.0
302623459.0,0.67600775,762.0
302637293.0,0.1430302,12061.0
302650011.0,0.43285397,5084.0
302862095.0,0.10562505,12194.0
302869141.0,0.64368117,1111.0
302875091.0,0.30256772,8403.0
302902254.0,0.27102944,9318.0
302921889.0,0.16479504,11864.0
303013220.0,0.29791933,8512.0
303025628.0,0.6102165,1599.0
303044755.0,0.2618379,9575.0
303069636.0,0.5246172,3118.0
303072023.0,0.16675258,11844.0
303110220.0,0.6208715,1449.0
303214877.0,0.16742618,11838.0
303305138.0,0.48708755,3826.0
303589116.0,0.31113598,8160.0
303684113.0,0.58767223,1978.0
303688335.0,0.7459566,266.0
303709180.0,0.3977553,5998.0
303728092.0,0.28646213,8853.0
303825366.0,0.52218443,3152.0
303841126.0,0.2214937,10709.0
303888486.0,0.21167299,10971.0
303994459.0,0.23845856,10234.0
304030860.0,0.5434422,2737.0
304085664.0,0.46124238,4423.0
304154667.0,0.15331303,11975.0
304204232.0,0.44279987,4871.0
304233477.0,0.3207092,7921.0
304251367.0,0.6358412,1230.0
304411969.0,0.15568314,11949.0
304444444.0,0.37412047,6612.0
304521454.0,0.25244227,9821.0
304608882.0,0.32544184,7795.0
304699636.0,0.2718767,9297.0
304765817.0,0.3568258,7019.0
304776164.0,0.27182567,9299.0
304812277.0,0.5122803,3355.0
305113137.0,0.23441766,10347.0
305286434.0,0.1647511,11865.0
305320841.0,0.42922515,5166.0
305383982.0,0.4580279,4486.0
305462547.0,0.49182808,3739.0
305491948.0,0.48567834,3856.0
305505838.0,0.6738936,795.0
305538824.0,0.21901514,10786.0
305546491.0,0.4241265,5297.0
305547019.0,0.2621381,9561.0
305555191.0,0.38054758,6449.0
305672443.0,0.24743786,9962.0
305685925.0,0.31375355,8097.0
305713198.0,0.56579083,2357.0
305826796.0,0.51644623,3267.0
305910484.0,0.15367647,11970.0
305936876.0,0.5316864,2977.0
306008531.0,0.525518,3105.0
306076020.0,0.39573538,6054.0
306172107.0,0.5718709,2265.0
306191496.0,0.43742,4989.0
306295834.0,0.44022897,4931.0
306312821.0,0.29691526,8537.0
306400808.0,0.135729,12096.0
306471678.0,0.30774269,8249.0
306529474.0,0.4421612,4890.0
306655477.0,0.53059167,3002.0
306675215.0,0.5615021,2428.0
306744236.0,0.4880397,3804.0
306884600.0,0.40525815,5817.0
306908157.0,0.30096447,8439.0
306914468.0,0.71768886,428.0
306956561.0,0.2212864,10717.0
306988373.0,0.4328132,5085.0
306993393.0,0.59307176,1878.0
307019479.0,0.2699816,9351.0
307056468.0,0.34216127,7407.0
307110265.0,0.5942769,1859.0
307583832.0,0.31500405,8081.0
307586024.0,0.3239983,7828.0
307613305.0,0.3478335,7256.0
307656873.0,0.2608482,9598.0
307703482.0,0.3334686,7600.0
307823614.0,0.5092487,3409.0
307826001.0,0.37038246,6706.0
308432712.0,0.6468864,1076.0
308452119.0,0.2749195,9201.0
308465369.0,0.42843792,5188.0
308507652.0,0.62673205,1365.0
308567810.0,0.3201023,7945.0
308699388.0,0.23740122,10252.0
308764845.0,0.5309735,2992.0
308768096.0,0.33475676,7561.0
308768326.0,0.27976298,9055.0
308791856.0,0.20875825,11034.0
308888136.0,0.5990959,1775.0
308902498.0,0.6119066,1571.0
309075411.0,0.23341286,10379.0
309176846.0,0.6459352,1088.0
309243431.0,0.38806987,6259.0
309264470.0,0.7516529,244.0
309284307.0,0.21378835,10912.0
309288389.0,0.5666715,2342.0
309450185.0,0.55299073,2571.0
309764300.0,0.30015582,8466.0
309910213.0,0.17764212,11670.0
309962278.0,0.26991042,9355.0
310042717.0,0.15862527,11926.0
310236645.0,0.29033452,8718.0
310253533.0,0.28185636,9002.0
310287935.0,0.4720625,4160.0
310326061.0,0.37073895,6699.0
310337209.0,0.7294824,362.0
310423509.0,0.5764574,2183.0
310628189.0,0.22110023,10724.0
310719486.0,0.36141205,6905.0
310729018.0,0.34291038,7383.0
310848790.0,0.5983812,1793.0
310936418.0,0.7531295,233.0
311069171.0,0.50142056,3542.0
311178957.0,0.7691954,162.0
311300032.0,0.2754416,9191.0
311540579.0,0.43806216,4976.0
311642334.0,0.5620033,2420.0
311809274.0,0.30724615,8268.0
311841887.0,0.19863024,11296.0
311958531.0,0.37613952,6557.0
311989476.0,0.80949545,48.0
311995443.0,0.22880976,10523.0
312102183.0,0.44259733,4881.0
312232010.0,0.29194897,8676.0
312429576.0,0.4040535,5839.0
312453978.0,0.40663034,5774.0
312576494.0,0.27762458,9122.0
312611151.0,0.7962031,79.0
312648566.0,0.32030585,7933.0
312690884.0,0.2930328,8644.0
312931440.0,0.28671995,8849.0
313061029.0,0.5019322,3529.0
313068770.0,0.626418,1370.0
313072233.0,0.52253526,3146.0
313086743.0,0.41475207,5586.0
313291732.0,0.22796611,10548.0
313474471.0,0.754436,227.0
313528980.0,0.3986244,5976.0
313577189.0,0.30429766,8359.0
313601957.0,0.25372088,9789.0
313649861.0,0.2036601,11163.0
313712044.0,0.27817473,9109.0
313899455.0,0.5373992,2856.0
313920197.0,0.169216,11814.0
314036231.0,0.49834046,3614.0
314093862.0,0.22864693,10525.0
314343260.0,0.1531133,11980.0
314417958.0,0.28363088,8944.0
314470740.0,0.4327812,5086.0
314483419.0,0.6260758,1380.0
314586418.0,0.55190706,2596.0
314613767.0,0.30960003,8203.0
314651280.0,0.3267871,7759.0
314681286.0,0.56454927,2381.0
314912972.0,0.3158189,8063.0
314983168.0,0.74150175,288.0
315024779.0,0.1577348,11936.0
315067170.0,0.34568402,7322.0
315131841.0,0.4553101,4547.0
315186589.0,0.49012363,3764.0
315300008.0,0.58001554,2110.0
315393832.0,0.41951823,5434.0
315419416.0,0.6181178,1492.0
315483569.0,0.42963052,5154.0
315567147.0,0.55330074,2563.0
315644983.0,0.64165694,1145.0
315848473.0,0.74744123,261.0
315925101.0,0.2785642,9098.0
316019572.0,0.20933,11019.0
316050553.0,0.7274642,371.0
316106908.0,0.32370076,7835.0
316170620.0,0.36699423,6781.0
316322766.0,0.35491508,7069.0
316334313.0,0.21764298,10819.0
316351850.0,0.16264376,11888.0
316424785.0,0.29590672,8573.0
316432790.0,0.6713693,816.0
316435843.0,0.35726568,7015.0
316519540.0,0.5854433,2017.0
316537982.0,0.14389247,12054.0
316596913.0,0.33835453,7495.0
316681728.0,0.5851623,2023.0
316810816.0,0.6840714,692.0
316822423.0,0.41974387,5427.0
316847131.0,0.29208994,8672.0
317027909.0,0.47821078,4012.0
317059475.0,0.21237095,10952.0
317175007.0,0.65323555,1001.0
317334107.0,0.28193408,8997.0
317344545.0,0.55854577,2486.0
317361129.0,0.41822183,5468.0
317533250.0,0.2281224,10542.0
317617868.0,0.2684212,9398.0
317629409.0,0.5327596,2956.0
317663681.0,0.40088966,5928.0
317676653.0,0.5617538,2425.0
317958907.0,0.28930637,8755.0
317978753.0,0.80447745,59.0
318012895.0,0.29595423,8570.0
318028402.0,0.2522025,9832.0
318209592.0,0.34012747,7459.0
318255624.0,0.33255336,7623.0
318257302.0,0.22281095,10674.0
318331227.0,0.35745096,7012.0
318380915.0,0.7421751,278.0
318421347.0,0.6229569,1420.0
318428707.0,0.50581384,3463.0
318495329.0,0.36712518,6778.0
318530085.0,0.5026236,3515.0
318634336.0,0.38364083,6374.0
318650205.0,0.2679715,9409.0
318654796.0,0.47541466,4080.0
318698286.0,0.5371726,2863.0
318849276.0,0.3024455,8405.0
318850947.0,0.67188793,810.0
318934760.0,0.26509124,9486.0
318991913.0,0.37249348,6652.0
319019081.0,0.45523202,4551.0
319043007.0,0.71028125,485.0
319046465.0,0.13855137,12078.0
319062175.0,0.22807533,10544.0
319131696.0,0.7034454,539.0
319279723.0,0.19358306,11402.0
319444320.0,0.5813209,2086.0
319554379.0,0.32943168,7689.0
319595027.0,0.2015881,11222.0
319751928.0,0.43508402,5039.0
319808837.0,0.5856152,2014.0
319848738.0,0.35364565,7101.0
319859596.0,0.28138155,9017.0
319969909.0,0.5232818,3137.0
319988227.0,0.3900935,6207.0
320041664.0,0.15849005,11928.0
320076201.0,0.8105192,44.0
320123985.0,0.21957035,10771.0
320210834.0,0.27360362,9239.0
320326220.0,0.4814962,3941.0
320393642.0,0.17581421,11709.0
320433369.0,0.47045934,4203.0
320490604.0,0.4777094,4021.0
320507630.0,0.5678646,2323.0
320662306.0,0.6475778,1068.0
320705710.0,0.2732695,9250.0
320726162.0,0.33970717,7470.0
320766664.0,0.45575845,4529.0
320962074.0,0.45216483,4630.0
320964858.0,0.37330166,6630.0
321081829.0,0.39224425,6161.0
321111141.0,0.6661363,857.0
321137183.0,0.24007122,10183.0
321351589.0,0.7518354,242.0
321551721.0,0.20713341,11076.0
321585549.0,0.49982768,3572.0
321589804.0,0.5627108,2408.0
321611806.0,0.28678313,8844.0
321612647.0,0.37860942,6496.0
321883848.0,0.8071585,53.0
321959422.0,0.451369,4647.0
321976138.0,0.39221638,6162.0
321988122.0,0.5001502,3567.0
322178305.0,0.4669047,4281.0
322424111.0,0.33199733,7636.0
322459468.0,0.3693013,6729.0
322514239.0,0.49457124,3688.0
322574990.0,0.55532485,2526.0
322624142.0,0.21143943,10973.0
322642258.0,0.44798726,4737.0
322668750.0,0.29715163,8530.0
322869236.0,0.18790337,11513.0
322982738.0,0.35627696,7029.0
323119377.0,0.5348543,2912.0
323232009.0,0.4218909,5367.0
323260737.0,0.3452136,7332.0
323304301.0,0.3173401,8025.0
323376083.0,0.22742215,10562.0
323522332.0,0.5647895,2375.0
323569227.0,0.3504928,7188.0
323578323.0,0.20458168,11137.0
323648934.0,0.27423802,9221.0
323702095.0,0.45616317,4521.0
323736288.0,0.291345,8696.0
323811695.0,0.22482923,10623.0
323835213.0,0.3557482,7049.0
323929284.0,0.18517803,11559.0
323937768.0,0.61024773,1597.0
324018237.0,0.3848513,6347.0
324043401.0,0.2764434,9164.0
324044835.0,0.13786475,12083.0
324046772.0,0.32566968,7790.0
324068816.0,0.4037638,5852.0
324072305.0,0.5650935,2370.0
324108566.0,0.23565492,10317.0
324110622.0,0.3965504,6032.0
324125079.0,0.21422563,10899.0
324127290.0,0.6876323,663.0
324154801.0,0.51373655,3327.0
324168781.0,0.30436644,8357.0
324423580.0,0.2838178,8935.0
324449361.0,0.21633862,10851.0
324473259.0,0.22161874,10703.0
324521445.0,0.46416417,4348.0
324565248.0,0.6274743,1351.0
324616215.0,0.7924585,93.0
324648257.0,0.62082523,1451.0
324719307.0,0.5923472,1896.0
324757356.0,0.35179695,7144.0
324851767.0,0.4441447,4835.0
324922035.0,0.5469932,2688.0
325037673.0,0.29499418,8589.0
325224560.0,0.71142936,474.0
325270149.0,0.34904674,7226.0
325303768.0,0.28413245,8926.0
325335769.0,0.4227148,5346.0
325445733.0,0.25086376,9868.0
325664205.0,0.6684366,838.0
325677360.0,0.39082673,6193.0
325687192.0,0.66138834,907.0
325689689.0,0.5680252,2319.0
325698354.0,0.28448516,8913.0
325782508.0,0.4682652,4246.0
325902538.0,0.2005702,11247.0
326175373.0,0.5001619,3565.0
326403409.0,0.4821526,3931.0
326443405.0,0.4876339,3814.0
326678906.0,0.52180696,3167.0
326695198.0,0.35956004,6962.0
326734731.0,0.6009282,1747.0
326742297.0,0.61957216,1468.0
326767652.0,0.19120291,11440.0
326814582.0,0.17540756,11716.0
326854898.0,0.27377382,9237.0
327002857.0,0.23205915,10425.0
327015326.0,0.22766154,10555.0
327065817.0,0.3859255,6318.0
327246032.0,0.41475847,5584.0
327324567.0,0.22799641,10547.0
327424420.0,0.52152175,3172.0
327573228.0,0.3668734,6785.0
327589571.0,0.25610724,9722.0
327593703.0,0.326284,7773.0
327614985.0,0.52845234,3059.0
327760680.0,0.7008768,556.0
327820151.0,0.42736053,5214.0
327910073.0,0.3623001,6887.0
327985616.0,0.32026112,7936.0
328018569.0,0.29179257,8682.0
328068377.0,0.43628806,5014.0
328140128.0,0.29345787,8635.0
328155835.0,0.40413326,5836.0
328173973.0,0.24662033,9994.0
328177231.0,0.37274206,6646.0
328237601.0,0.09619332,12205.0
328238539.0,0.5708373,2275.0
328412999.0,0.6024738,1712.0
328420555.0,0.34184465,7420.0
328532453.0,0.4817296,3937.0
328546169.0,0.20965044,11009.0
328566924.0,0.20256679,11192.0
328658159.0,0.5350126,2910.0
328825615.0,0.3321056,7631.0
328862211.0,0.57952654,2122.0
328884888.0,0.452647,4621.0
328919867.0,0.41180283,5660.0
329007262.0,0.3480221,7252.0
329020111.0,0.24432048,10060.0
329095785.0,0.11917737,12168.0
329240363.0,0.24765664,9954.0
329252049.0,0.27130213,9309.0
329286711.0,0.45887753,4470.0
329354887.0,0.21126704,10979.0
329449011.0,0.30309114,8391.0
329582539.0,0.5746007,2215.0
329606464.0,0.32627788,7774.0
329637051.0,0.24870238,9921.0
329672394.0,0.36430743,6841.0
329713252.0,0.29166824,8688.0
329790854.0,0.77288353,147.0
329794349.0,0.6079744,1633.0
329807801.0,0.28230456,8984.0
329980943.0,0.4148047,5579.0
330039343.0,0.27970037,9057.0
330210138.0,0.33654445,7532.0
330236521.0,0.38938382,6218.0
330271041.0,0.39435956,6098.0
330351548.0,0.2582702,9660.0
330356964.0,0.61024344,1598.0
330411695.0,0.31660974,8037.0
330524572.0,0.43434188,5052.0
330549240.0,0.6766049,759.0
330650654.0,0.13231732,12111.0
330755367.0,0.22875369,10524.0
330870557.0,0.3914111,6176.0
330872882.0,0.29598004,8567.0
330952662.0,0.45815554,4484.0
331067916.0,0.67400473,791.0
331136599.0,0.50180596,3532.0
331169043.0,0.40550867,5810.0
331290418.0,0.26585183,9469.0
331317166.0,0.18578555,11550.0
331361370.0,0.26747847,9421.0
331569243.0,0.31231925,8133.0
331642567.0,0.81074977,43.0
331701701.0,0.42334533,5323.0
331706974.0,0.5287348,3054.0
331850856.0,0.45663714,4507.0
331877510.0,0.51868063,3229.0
331934594.0,0.35352227,7104.0
331975087.0,0.12581365,12143.0
331987236.0,0.42476246,5279.0
332011683.0,0.20496808,11125.0
332059667.0,0.42204717,5362.0
332254201.0,0.1795624,11635.0
332257607.0,0.32628497,7772.0
332265154.0,0.17471476,11730.0
332268018.0,0.27618325,9168.0
332537542.0,0.3911579,6183.0
332539402.0,0.5892068,1956.0
332541666.0,0.57312876,2234.0
332642888.0,0.29153395,8690.0
332649869.0,0.46550477,4307.0
332668043.0,0.4018807,5899.0
332670823.0,0.27562353,9184.0
332731043.0,0.43794534,4980.0
332822977.0,0.4487853,4710.0
332908814.0,0.30429384,8360.0
333083860.0,0.58178204,2078.0
333113661.0,0.50653505,3453.0
333170491.0,0.44975233,4684.0
333179552.0,0.5849607,2024.0
333182725.0,0.32988378,7680.0
333265201.0,0.36665383,6791.0
333342748.0,0.67687804,754.0
333458970.0,0.475984,4068.0
333625845.0,0.25246513,9820.0
333703300.0,0.28023237,9043.0
333809978.0,0.6022729,1717.0
333810349.0,0.63518435,1241.0
333834510.0,0.78068453,122.0
333914184.0,0.45313084,4604.0
333916798.0,0.31802335,8009.0
334232160.0,0.7037552,538.0
334292456.0,0.6064489,1653.0
334292876.0,0.34764126,7258.0
334351376.0,0.5996331,1764.0
334367753.0,0.5744562,2217.0
334398989.0,0.22881104,10522.0
334520798.0,0.2104123,10995.0
334558971.0,0.3231559,7852.0
334568240.0,0.5298282,3028.0
334622798.0,0.5210893,3184.0
334682155.0,0.19796626,11310.0
334715544.0,0.6371376,1210.0
334715744.0,0.38424656,6359.0
334786265.0,0.56533194,2368.0
334786696.0,0.2586479,9648.0
334787692.0,0.6128211,1558.0
334811411.0,0.38496742,6341.0
335076389.0,0.23572887,10315.0
335292341.0,0.38144508,6422.0
335336735.0,0.17920619,11643.0
335394462.0,0.24203216,10128.0
335451003.0,0.44686353,4772.0
335685435.0,0.41123933,5669.0
335709149.0,0.33525798,7551.0
335941088.0,0.22112955,10723.0
336016244.0,0.41200614,5653.0
336016525.0,0.5170942,3258.0
336048752.0,0.36691245,6783.0
336093363.0,0.59099585,1923.0
336310786.0,0.47263342,4148.0
336350321.0,0.31089333,8165.0
336363602.0,0.65496314,973.0
336436143.0,0.18672056,11535.0
336769271.0,0.44449145,4827.0
336837234.0,0.48519757,3864.0
336847580.0,0.4320778,5099.0
336957208.0,0.22399761,10648.0
337101625.0,0.29622972,8559.0
337182344.0,0.23333007,10384.0
337190978.0,0.4210069,5383.0
337261594.0,0.3309291,7661.0
337413178.0,0.53991425,2811.0
337460713.0,0.7275435,370.0
337518078.0,0.25416946,9774.0
337579508.0,0.49847367,3606.0
337647154.0,0.16838288,11825.0
337713962.0,0.52999413,3024.0
337735826.0,0.17538211,11717.0
337910442.0,0.23695745,10270.0
337912484.0,0.6148688,1535.0
337934625.0,0.1902824,11461.0
337945824.0,0.46900177,4233.0
337964355.0,0.5345891,2917.0
338011015.0,0.55451965,2541.0
338159371.0,0.18879344,11493.0
338395990.0,0.2896558,8743.0
338435091.0,0.23948649,10204.0
338463697.0,0.6232281,1414.0
338478751.0,0.54836035,2666.0
338494182.0,0.63003296,1307.0
338603835.0,0.41095427,5678.0
338710551.0,0.27659354,9159.0
338766532.0,0.40203395,5896.0
338796475.0,0.46411082,4351.0
338913983.0,0.6659447,862.0
338955602.0,0.63104796,1288.0
338987471.0,0.7853075,110.0
339000221.0,0.32230234,7878.0
339007947.0,0.37852973,6497.0
339027433.0,0.45042583,4664.0
339357228.0,0.5419454,2772.0
339360814.0,0.2690493,9377.0
339450285.0,0.63824487,1198.0
339498001.0,0.28802338,8797.0
339617055.0,0.29658237,8547.0
339645340.0,0.5631057,2399.0
339663443.0,0.30515993,8329.0
339903087.0,0.6819319,717.0
339907473.0,0.24703468,9981.0
339987418.0,0.67292124,803.0
340111121.0,0.4339019,5059.0
340177726.0,0.23830114,10238.0
340216190.0,0.467428,4267.0
340252153.0,0.5052138,3472.0
340254756.0,0.36736056,6773.0
340256443.0,0.4165396,5531.0
340270034.0,0.44335732,4854.0
340307449.0,0.31796125,8012.0
340363861.0,0.4372076,4997.0
340465139.0,0.5083533,3425.0
340502105.0,0.20015252,11258.0
340583226.0,0.23608798,10297.0
340583462.0,0.474526,4097.0
340718239.0,0.28921843,8758.0
340895972.0,0.7259151,382.0
340907586.0,0.33301875,7610.0
340930580.0,0.25483668,9754.0
340933562.0,0.21123585,10981.0
340951985.0,0.20017771,11256.0
341390899.0,0.36426467,6843.0
341398336.0,0.34261873,7396.0
341415768.0,0.27342248,9245.0
341432755.0,0.27953961,9065.0
341465483.0,0.29501295,8588.0
341660315.0,0.3503912,7191.0
341710774.0,0.6912159,630.0
341812457.0,0.2301294,10480.0
341839505.0,0.36858833,6746.0
341953920.0,0.30424628,8363.0
342007712.0,0.30668023,8287.0
342050918.0,0.47238344,4154.0
342182793.0,0.39615697,6042.0
342239623.0,0.26229352,9559.0
342365941.0,0.40779355,5741.0
342380359.0,0.24312957,10099.0
342420928.0,0.44988492,4683.0
342490252.0,0.37570044,6570.0
342598746.0,0.48330128,3905.0
342746031.0,0.64398694,1108.0
342879619.0,0.6031794,1696.0
342903354.0,0.15064436,12006.0
342980677.0,0.3568068,7021.0
343019490.0,0.2751367,9198.0
343040520.0,0.6037824,1686.0
343092466.0,0.36888224,6739.0
343096131.0,0.2910918,8702.0
343255534.0,0.18760704,11517.0
343333220.0,0.38317809,6388.0
343365124.0,0.47335288,4129.0
343420058.0,0.23594008,10305.0
343420794.0,0.25637695,9716.0
343427771.0,0.36069503,6927.0
343464312.0,0.52852684,3057.0
343564066.0,0.40804073,5733.0
343758988.0,0.4227209,5345.0
343782075.0,0.32642245,7768.0
343825602.0,0.628672,1337.0
343897102.0,0.42340916,5319.0
343960169.0,0.2821394,8992.0
344013643.0,0.5769015,2172.0
344042819.0,0.25899804,9640.0
344077948.0,0.67699057,752.0
344079148.0,0.19734575,11322.0
344162708.0,0.18054226,11621.0
344169646.0,0.6114492,1582.0
344265463.0,0.26339617,9527.0
344318949.0,0.42221978,5357.0
344387576.0,0.5979104,1798.0
344459390.0,0.2892391,8757.0
344539307.0,0.5809315,2094.0
344638908.0,0.2144625,10895.0
344647407.0,0.17876923,11651.0
344739112.0,0.29555768,8581.0
344802620.0,0.27866387,9093.0
344952918.0,0.70560586,529.0
345085044.0,0.3227064,7867.0
345190158.0,0.3767327,6539.0
345293458.0,0.3150175,8079.0
345311054.0,0.6128819,1557.0
345346491.0,0.53678614,2871.0
345520560.0,0.4842094,3879.0
345638220.0,0.32363287,7838.0
345711041.0,0.45415077,4573.0
345797573.0,0.24304506,10102.0
345814718.0,0.447632,4752.0
345887056.0,0.5754906,2200.0
345896031.0,0.44140124,4905.0
346035693.0,0.42458364,5285.0
346074027.0,0.27505475,9200.0
346145459.0,0.4443032,4833.0
346193698.0,0.26463643,9495.0
346261459.0,0.30927882,8207.0
346285042.0,0.39899537,5966.0
346310681.0,0.717239,432.0
346347270.0,0.42228836,5355.0
346403123.0,0.34144834,7429.0
346447976.0,0.3514375,7156.0
346591332.0,0.35054016,7186.0
346637328.0,0.56990933,2283.0
346770856.0,0.43869674,4962.0
346848642.0,0.4659531,4298.0
346917819.0,0.30169395,8425.0
346930372.0,0.19882432,11292.0
346973581.0,0.6032501,1695.0
347295813.0,0.72170895,410.0
347462214.0,0.21568564,10874.0
347574787.0,0.25406623,9776.0
347587889.0,0.31867325,7995.0
347650048.0,0.5860468,2004.0
347694875.0,0.19996366,11266.0
347699672.0,0.35130662,7163.0
347709451.0,0.3576198,7009.0
347742624.0,0.4079125,5734.0
347785350.0,0.62162584,1433.0
348001099.0,0.30670595,8286.0
348001766.0,0.55084413,2615.0
348032029.0,0.5137715,3324.0
348043251.0,0.28462744,8906.0
348077320.0,0.3390222,7485.0
348255644.0,0.36386526,6853.0
348296961.0,0.25874898,9646.0
348397620.0,0.29615003,8561.0
348398165.0,0.38816008,6254.0
348478920.0,0.47567788,4075.0
348482747.0,0.2504509,9879.0
348621576.0,0.15307468,11981.0
348634302.0,0.29987696,8474.0
348728658.0,0.15915777,11921.0
348884111.0,0.2872277,8825.0
348885222.0,0.5789099,2133.0
348890342.0,0.7105874,483.0
348935472.0,0.37483895,6593.0
348963912.0,0.37489852,6591.0
349155984.0,0.24365525,10082.0
349178272.0,0.540038,2806.0
349191386.0,0.3440499,7357.0
349204092.0,0.7862426,109.0
349322771.0,0.20670658,11084.0
349345573.0,0.6528658,1006.0
349345800.0,0.32024744,7937.0
349388561.0,0.22653522,10578.0
349408291.0,0.29458565,8602.0
349422086.0,0.49836096,3611.0
349473630.0,0.58137935,2084.0
349806521.0,0.35002968,7201.0
349832308.0,0.23236641,10414.0
349850410.0,0.32233855,7877.0
349877610.0,0.45021513,4670.0
349890953.0,0.51761836,3244.0
349914564.0,0.5605066,2449.0
350254985.0,0.646866,1077.0
350301732.0,0.5192162,3221.0
350324065.0,0.34204164,7413.0
350350321.0,0.31543955,8070.0
350394697.0,0.16161703,11897.0
350397520.0,0.32815114,7723.0
350421468.0,0.79649156,77.0
350471056.0,0.43672296,5010.0
350544984.0,0.52140206,3176.0
350598923.0,0.56569743,2361.0
350685765.0,0.22283909,10671.0
350784837.0,0.40610912,5789.0
350825157.0,0.2528773,9810.0
350846584.0,0.40582642,5796.0
351086961.0,0.609938,1605.0
351097507.0,0.41274038,5637.0
351233470.0,0.34735173,7269.0
351357123.0,0.33112878,7654.0
351536712.0,0.225235,10610.0
351595782.0,0.65330964,999.0
351689110.0,0.31340003,8104.0
351867462.0,0.3603362,6941.0
351876675.0,0.4762582,4061.0
352004224.0,0.68334246,699.0
352040224.0,0.62304443,1419.0
352078384.0,0.41986716,5424.0
352145243.0,0.7961172,80.0
352152562.0,0.42209858,5360.0
352336753.0,0.803605,60.0
352436607.0,0.23510899,10331.0
352458179.0,0.56671745,2340.0
352499874.0,0.35593355,7038.0
352504404.0,0.17994541,11628.0
352526750.0,0.18113153,11616.0
352532960.0,0.2547113,9759.0
352550147.0,0.23688,10275.0
352943526.0,0.36940205,6728.0
352967282.0,0.72649896,379.0
353105765.0,0.42953956,5157.0
353112234.0,0.30273512,8399.0
353285336.0,0.20421317,11150.0
353288928.0,0.5519881,2594.0
353398611.0,0.39361346,6119.0
353442520.0,0.14187549,12067.0
353507586.0,0.3379758,7503.0
353533717.0,0.19954483,11276.0
353584560.0,0.28675404,8845.0
353659094.0,0.38495818,6343.0
353806999.0,0.52085835,3187.0
353823101.0,0.5361768,2884.0
353910898.0,0.40592098,5792.0
353917462.0,0.4828471,3915.0
353927896.0,0.4473583,4756.0
353982530.0,0.37086332,6693.0
354076854.0,0.23922671,10211.0
354078684.0,0.19935271,11280.0
354209453.0,0.52082235,3189.0
354272828.0,0.4276033,5205.0
354364321.0,0.33266276,7619.0
354397729.0,0.334791,7559.0
354411413.0,0.24664435,9992.0
354415226.0,0.15735622,11940.0
354421698.0,0.415613,5553.0
354422679.0,0.2869938,8833.0
354737877.0,0.53041,3011.0
354751276.0,0.38704288,6292.0
354751467.0,0.38843694,6246.0
354760474.0,0.52116376,3181.0
354831400.0,0.34960827,7215.0
355256057.0,0.27014542,9346.0
355264438.0,0.1915707,11434.0
355276678.0,0.17679617,11692.0
355359477.0,0.25248283,9819.0
355543639.0,0.6875143,666.0
355718373.0,0.18787871,11514.0
355759646.0,0.42297208,5337.0
355878366.0,0.30826595,8233.0
355891511.0,0.6276756,1348.0
355908947.0,0.39967117,5950.0
355919188.0,0.39252752,6150.0
355997234.0,0.40235758,5890.0
356114720.0,0.49614975,3650.0
356122475.0,0.20233995,11198.0
356143797.0,0.45652786,4510.0
356153975.0,0.33730724,7514.0
356221593.0,0.47292843,4140.0
356339579.0,0.5693114,2298.0
356417173.0,0.5605864,2446.0
356514355.0,0.23151569,10438.0
356525301.0,0.5770634,2169.0
356553710.0,0.19636817,11345.0
356659305.0,0.32644498,7766.0
356831119.0,0.6780359,744.0
356860385.0,0.27408907,9225.0
357004569.0,0.4563094,4519.0
357019295.0,0.16450669,11869.0
357032906.0,0.40564862,5803.0
357129380.0,0.35658234,7026.0
357208226.0,0.35766596,7007.0
357297893.0,0.2957518,8576.0
357328865.0,0.3650321,6824.0
357485178.0,0.43724126,4995.0
357548665.0,0.2093032,11020.0
357561638.0,0.15088479,12004.0
357563483.0,0.52919614,3042.0
357612496.0,0.57139134,2273.0
357685585.0,0.54684436,2690.0
357724591.0,0.299904,8473.0
357807358.0,0.28328583,8950.0
358187562.0,0.22043449,10741.0
358228820.0,0.19059196,11453.0
358259393.0,0.2824961,8976.0
358303355.0,0.58746386,1981.0
358402726.0,0.4892411,3783.0
358495210.0,0.6041521,1677.0
358547518.0,0.5228482,3143.0
358673340.0,0.4078162,5739.0
358679970.0,0.30792248,8244.0
358776329.0,0.48126346,3945.0
358795233.0,0.62990725,1310.0
358884286.0,0.19893143,11289.0
359206087.0,0.33582097,7540.0
359264723.0,0.47189736,4166.0
359338778.0,0.41645873,5534.0
359376670.0,0.30488586,8340.0
359462805.0,0.7967427,76.0
359481950.0,0.6009593,1746.0
359504104.0,0.19096564,11447.0
359533293.0,0.51264095,3348.0
359560048.0,0.40270463,5880.0
359732406.0,0.44576475,4801.0
359757444.0,0.5083285,3427.0
359757750.0,0.46760753,4262.0
359951046.0,0.2646803,9493.0
359965769.0,0.428766,5179.0
359966883.0,0.45375663,4581.0
